Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
376.75,TraderOne,Tick,2377,2408,-31,31,124000,123400,22870,-153570,-159770,OK
376.75,Gamblers,Tick,294,358,-64,64,124000,123400,-3405,135105,122305,OK
377.032,TraderOne,Tick,2377,2418,-41,41,124000,123400,22746,-149446,-157646,OK
377.032,Gamblers,Tick,294,358,-64,64,124000,123400,-3405,135105,122305,OK
377.188,TraderOne,Tick,2387,2418,-31,31,123600,123400,22622,-155322,-161522,OK
377.188,Gamblers,Tick,294,358,-64,64,123600,123400,-3405,135105,122305,OK
377.438,TraderOne,Tick,2387,2418,-31,31,123600,123400,22622,-155322,-161522,OK
377.438,Gamblers,Tick,294,358,-64,64,123600,123400,-3405,135105,122305,OK
377.782,TraderOne,Tick,2387,2418,-31,31,123600,123400,22622,-155322,-161522,OK
377.782,Gamblers,Tick,294,358,-64,64,123600,123400,-3405,135105,122305,OK
378.032,TraderOne,Tick,2387,2418,-31,31,123600,123500,22622,-155322,-158422,OK
378.032,Gamblers,Tick,294,358,-64,64,123600,123500,-3405,135105,128705,OK
378.282,TraderOne,Tick,2387,2418,-31,31,123600,123500,22622,-155322,-158422,OK
378.282,Gamblers,Tick,294,358,-64,64,123600,123500,-3405,135105,128705,OK
378.532,TraderOne,Tick,2387,2418,-31,31,123600,123500,22622,-155322,-158422,OK
378.532,Gamblers,Tick,294,358,-64,64,123600,123500,-3405,135105,128705,OK
378.75,TraderOne,Tick,2387,2418,-31,31,123600,123500,22622,-155322,-158422,OK
378.75,Gamblers,Tick,294,358,-64,64,123600,123500,-3405,135105,128705,OK
379.0,TraderOne,Tick,2387,2418,-31,31,123600,123500,22622,-155322,-158422,OK
379.0,Gamblers,Tick,294,358,-64,64,123600,123500,-3405,135105,128705,OK
379.25,TraderOne,Tick,2387,2418,-31,31,123600,123500,22622,-155322,-158422,OK
379.25,Gamblers,Tick,294,358,-64,64,123600,123500,-3405,135105,128705,OK
379.532,TraderOne,Tick,2387,2432,-45,45,124100,123500,22597,-150697,-159697,OK
379.532,Gamblers,Tick,294,358,-64,64,124100,123500,-3405,135105,122305,OK
379.782,TraderOne,Tick,2397,2432,-35,35,124000,123500,22473,-157573,-164573,OK
379.782,Gamblers,Tick,294,358,-64,64,124000,123500,-3405,135105,122305,OK
380.062,TraderOne,Tick,2397,2432,-35,35,124000,123500,22473,-157573,-164573,OK
380.062,Gamblers,Tick,294,358,-64,64,124000,123500,-3405,135105,122305,OK
380.25,TraderOne,Tick,2397,2432,-35,35,124000,123500,22473,-157573,-164573,OK
380.25,Gamblers,Tick,294,358,-64,64,124000,123500,-3405,135105,122305,OK
380.438,TraderOne,Tick,2397,2432,-35,35,124000,123500,22473,-157573,-164573,OK
380.438,Gamblers,Tick,294,358,-64,64,124000,123500,-3405,135105,122305,OK
380.75,TraderOne,Tick,2397,2432,-35,35,124000,123200,22473,-157573,-164573,OK
380.75,Gamblers,Tick,294,358,-64,64,124000,123200,-3405,135105,122305,OK
381.062,TraderOne,Tick,2397,2432,-35,35,124000,123200,22473,-157573,-164573,OK
381.062,Gamblers,Tick,294,358,-64,64,124000,123200,-3405,135105,122305,OK
381.25,TraderOne,Tick,2397,2432,-35,35,124000,123300,22473,-157573,-164573,OK
381.25,Gamblers,Tick,294,358,-64,64,124000,123300,-3405,135105,122305,OK
381.47,TraderOne,Tick,2397,2432,-35,35,124000,123300,22473,-157573,-164573,OK
381.47,Gamblers,Tick,294,358,-64,64,124000,123300,-3405,135105,122305,OK
381.72,TraderOne,Tick,2397,2442,-45,45,123600,123200,22720,-153820,-162820,OK
381.72,Gamblers,Tick,294,358,-64,64,123600,123200,-3405,135105,122305,OK
382.0,TraderOne,Tick,2397,2442,-45,45,123600,123200,22720,-153820,-162820,OK
382.0,Gamblers,Tick,294,358,-64,64,123600,123200,-3405,135105,122305,OK
382.25,TraderOne,Tick,2397,2442,-45,45,123600,123300,22720,-153820,-162820,OK
382.25,Gamblers,Tick,294,358,-64,64,123600,123300,-3405,135105,122305,OK
382.5,TraderOne,Tick,2407,2442,-35,35,123800,123300,22968,-159068,-166068,OK
382.5,Gamblers,Tick,294,358,-64,64,123800,123300,-3405,135105,122305,OK
382.782,TraderOne,Tick,2407,2452,-45,45,124000,123300,22844,-154944,-163944,OK
382.782,Gamblers,Tick,294,358,-64,64,124000,123300,-3405,135105,122305,OK
382.97,TraderOne,Tick,2407,2452,-45,45,124000,123300,22844,-154944,-163944,OK
382.97,Gamblers,Tick,294,358,-64,64,124000,123300,-3405,135105,122305,OK
383.282,TraderOne,Tick,2407,2452,-45,45,124000,123300,22844,-154944,-163944,OK
383.282,Gamblers,Tick,294,358,-64,64,124000,123300,-3405,135105,122305,OK
383.5,TraderOne,Tick,2407,2462,-55,55,124000,123300,22720,-151820,-162820,OK
383.5,Gamblers,Tick,294,358,-64,64,124000,123300,-3405,135105,122305,OK
383.75,TraderOne,Tick,2417,2462,-45,45,124000,123300,22968,-157068,-166068,OK
383.75,Gamblers,Tick,294,358,-64,64,124000,123300,-3405,135105,122305,OK
384.0,TraderOne,Tick,2417,2462,-45,45,124000,123300,22968,-157068,-166068,OK
384.0,Gamblers,Tick,294,358,-64,64,124000,123300,-3405,135105,122305,OK
384.22,TraderOne,Tick,2417,2472,-55,55,124200,123300,22844,-152944,-163944,OK
384.22,Gamblers,Tick,294,358,-64,64,124200,123300,-3405,135105,122305,OK
384.562,TraderOne,Tick,2427,2472,-45,45,124200,123300,23092,-159192,-168192,OK
384.562,Gamblers,Tick,294,358,-64,64,124200,123300,-3405,135105,122305,OK
384.72,TraderOne,Tick,2427,2472,-45,45,124200,123300,23092,-159192,-168192,OK
384.72,Gamblers,Tick,294,358,-64,64,124200,123300,-3405,135105,122305,OK
384.97,TraderOne,Tick,2427,2472,-45,45,124200,123300,23092,-159192,-168192,OK
384.97,Gamblers,Tick,294,358,-64,64,124200,123300,-3405,135105,122305,OK
385.22,TraderOne,Tick,2427,2482,-55,45,124200,123300,22968,1082932,-161068,OK
385.22,Gamblers,Tick,294,358,-64,64,124200,123300,-3405,135105,122305,OK
385.47,TraderOne,Tick,2437,2482,-45,45,124200,123300,23216,-160316,-169316,OK
385.47,Gamblers,Tick,294,358,-64,64,124200,123300,-3405,135105,122305,OK
385.812,TraderOne,Tick,2437,2482,-45,45,124200,123300,23216,-160316,-169316,OK
385.812,Gamblers,Tick,294,358,-64,64,124200,123300,-3405,135105,122305,OK
386.0,TraderOne,Tick,2437,2482,-45,45,124200,123300,23216,-160316,-169316,OK
386.0,Gamblers,Tick,294,358,-64,64,124200,123300,-3405,135105,122305,OK
386.22,TraderOne,Tick,2437,2482,-45,45,124200,123500,23216,-160316,-169316,OK
386.22,Gamblers,Tick,294,358,-64,64,124200,123500,-3405,135105,122305,OK
386.532,TraderOne,Tick,2437,2482,-45,45,124200,123500,23216,-160316,-169316,OK
386.532,Gamblers,Tick,294,358,-64,64,124200,123500,-3405,135105,122305,OK
386.782,TraderOne,Tick,2437,2482,-45,45,124200,123600,23216,-160316,-169316,OK
386.782,Gamblers,Tick,294,358,-64,64,124200,123600,-3405,135105,122305,OK
386.97,TraderOne,Tick,2437,2482,-45,45,124200,123700,23216,-160316,-169316,OK
386.97,Gamblers,Tick,294,358,-64,64,124200,123700,-3405,135105,122305,OK
387.188,TraderOne,Tick,2437,2482,-45,45,124200,123700,23216,-160316,-169316,OK
387.188,Gamblers,Tick,294,358,-64,64,124200,123700,-3405,135105,122305,OK
387.47,TraderOne,Tick,2437,2482,-45,45,124200,123700,23216,-160316,-169316,OK
387.47,Gamblers,Tick,294,358,-64,64,124200,123700,-3405,135105,122305,OK
387.72,TraderOne,Tick,2437,2482,-45,45,124200,123700,23216,-160316,-169316,OK
387.72,Gamblers,Tick,294,358,-64,64,124200,123700,-3405,135105,122305,OK
388.032,TraderOne,Tick,2437,2482,-45,45,124200,123800,23216,-160316,-169316,OK
388.032,Gamblers,Tick,294,358,-64,64,124200,123800,-3405,135105,122305,OK
388.22,TraderOne,Tick,2447,2482,-35,35,123600,123800,23092,-165192,-158192,OK
388.22,Gamblers,Tick,294,358,-64,64,123600,123800,-3405,135105,147905,OK
388.562,TraderOne,Tick,2447,2492,-45,45,124400,123800,22968,-161068,-170068,OK
388.562,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
388.72,TraderOne,Tick,2447,2492,-45,45,124400,123700,22968,-161068,-170068,OK
388.72,Gamblers,Tick,294,358,-64,64,124400,123700,-3405,135105,122305,OK
389.032,TraderOne,Tick,2456,2492,-36,36,124200,123700,22856,-165456,-172656,OK
389.032,Gamblers,Tick,294,358,-64,64,124200,123700,-3405,135105,122305,OK
389.282,TraderOne,Tick,2456,2492,-36,36,124200,123700,22856,-165456,-172656,OK
389.282,Gamblers,Tick,294,358,-64,64,124200,123700,-3405,135105,122305,OK
389.532,TraderOne,Tick,2456,2492,-36,36,124200,123600,22856,-165456,-172656,OK
389.532,Gamblers,Tick,294,358,-64,64,124200,123600,-3405,135105,122305,OK
389.72,TraderOne,Tick,2456,2492,-36,36,124200,123600,22856,-165456,-172656,OK
389.72,Gamblers,Tick,294,358,-64,64,124200,123600,-3405,135105,122305,OK
390.032,TraderOne,Tick,2456,2502,-46,46,124200,123700,22732,-161332,-170532,OK
390.032,Gamblers,Tick,294,358,-64,64,124200,123700,-3405,135105,122305,OK
390.22,TraderOne,Tick,2456,2512,-56,56,124400,123700,22608,-156208,-167408,OK
390.22,Gamblers,Tick,294,358,-64,64,124400,123700,-3405,135105,122305,OK
390.47,TraderOne,Tick,2456,2512,-56,56,124400,123700,22608,-156208,-167408,OK
390.47,Gamblers,Tick,294,358,-64,64,124400,123700,-3405,135105,122305,OK
390.72,TraderOne,Tick,2456,2512,-56,56,124400,123700,22608,-156208,-167408,OK
390.72,Gamblers,Tick,294,358,-64,64,124400,123700,-3405,135105,122305,OK
391.032,TraderOne,Tick,2466,2512,-46,46,123500,123700,22484,-162084,-152884,OK
391.032,Gamblers,Tick,294,358,-64,64,123500,123700,-3405,135105,147905,OK
391.312,TraderOne,Tick,2476,2512,-36,36,123900,123600,22732,-165332,-172532,OK
391.312,Gamblers,Tick,294,358,-64,64,123900,123600,-3405,135105,122305,OK
391.47,TraderOne,Tick,2486,2512,-26,26,123900,123600,22980,-169580,-174780,OK
391.47,Gamblers,Tick,294,358,-64,64,123900,123600,-3405,135105,122305,OK
391.812,TraderOne,Tick,2486,2512,-26,26,123900,123600,22980,-169580,-174780,OK
391.812,Gamblers,Tick,294,358,-64,64,123900,123600,-3405,135105,122305,OK
392.062,TraderOne,Tick,2496,2522,-26,16,124000,123600,23104,1067296,-173904,OK
392.062,Gamblers,Tick,294,358,-64,64,124000,123600,-3405,135105,122305,OK
392.282,TraderOne,Tick,2496,2532,-36,36,124100,123600,23352,-165952,-173152,OK
392.282,Gamblers,Tick,294,358,-64,64,124100,123600,-3405,135105,122305,OK
392.47,TraderOne,Tick,2496,2542,-46,46,124100,123600,23600,-162200,-171400,OK
392.47,Gamblers,Tick,294,358,-64,64,124100,123600,-3405,135105,122305,OK
392.688,TraderOne,Tick,2506,2542,-36,36,123500,123800,23476,-164076,-156876,OK
392.688,Gamblers,Tick,294,358,-64,64,123500,123800,-3405,135105,147905,OK
392.97,TraderOne,Tick,2506,2542,-36,36,123500,123800,23476,-164076,-156876,OK
392.97,Gamblers,Tick,294,358,-64,64,123500,123800,-3405,135105,147905,OK
393.282,TraderOne,Tick,2506,2542,-36,36,124100,123800,23476,-164076,-171276,OK
393.282,Gamblers,Tick,294,358,-64,64,124100,123800,-3405,135105,122305,OK
393.5,TraderOne,Tick,2506,2542,-36,36,124100,123800,23476,-164076,-171276,OK
393.5,Gamblers,Tick,294,358,-64,64,124100,123800,-3405,135105,122305,OK
393.75,TraderOne,Tick,2506,2542,-36,36,124100,123800,23476,-164076,-171276,OK
393.75,Gamblers,Tick,294,358,-64,64,124100,123800,-3405,135105,122305,OK
393.97,TraderOne,Tick,2506,2542,-36,36,124100,123800,23476,-164076,-171276,OK
393.97,Gamblers,Tick,294,358,-64,64,124100,123800,-3405,135105,122305,OK
394.22,TraderOne,Tick,2506,2542,-36,36,124100,123800,23476,-164076,-171276,OK
394.22,Gamblers,Tick,294,358,-64,64,124100,123800,-3405,135105,122305,OK
394.532,TraderOne,Tick,2506,2542,-36,36,124100,123700,23476,-164076,-171276,OK
394.532,Gamblers,Tick,294,358,-64,64,124100,123700,-3405,135105,122305,OK
394.782,TraderOne,Tick,2506,2542,-36,36,124100,123700,23476,-164076,-171276,OK
394.782,Gamblers,Tick,294,358,-64,64,124100,123700,-3405,135105,122305,OK
395.032,TraderOne,Tick,2516,2542,-26,36,124000,123700,23352,-1405952,-174152,OK
395.032,Gamblers,Tick,294,358,-64,64,124000,123700,-3405,135105,122305,OK
395.25,TraderOne,Tick,2520,2552,-32,32,124400,123800,23327,-168727,-175127,OK
395.25,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
395.47,TraderOne,Tick,2520,2556,-36,36,124400,123800,23277,-166677,-173877,OK
395.47,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
395.812,TraderOne,Tick,2520,2556,-36,36,124400,123800,23277,-166677,-173877,OK
395.812,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
396.0,TraderOne,Tick,2520,2556,-36,36,124400,123800,23277,-166677,-173877,OK
396.0,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
396.22,TraderOne,Tick,2520,2556,-36,36,124400,123800,23277,-166677,-173877,OK
396.22,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
396.47,TraderOne,Tick,2520,2556,-36,36,124400,123800,23277,-166677,-173877,OK
396.47,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
396.72,TraderOne,Tick,2520,2556,-36,36,124400,123800,23277,-166677,-173877,OK
396.72,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
397.032,TraderOne,Tick,2520,2556,-36,36,124400,124100,23277,-166677,-173877,OK
397.032,Gamblers,Tick,294,358,-64,64,124400,124100,-3405,135105,122305,OK
397.188,TraderOne,Tick,2530,2556,-26,26,124400,124100,23526,-170926,-176126,OK
397.188,Gamblers,Tick,294,358,-64,64,124400,124100,-3405,135105,122305,OK
397.532,TraderOne,Tick,2530,2556,-26,26,124400,124100,23526,-170926,-176126,OK
397.532,Gamblers,Tick,294,358,-64,64,124400,124100,-3405,135105,122305,OK
397.782,TraderOne,Tick,2530,2556,-26,26,124200,123900,23526,-170926,-176126,OK
397.782,Gamblers,Tick,294,358,-64,64,124200,123900,-3405,135105,122305,OK
397.97,TraderOne,Tick,2530,2565,-35,35,124200,124000,23750,-168450,-175450,OK
397.97,Gamblers,Tick,294,358,-64,64,124200,124000,-3405,135105,122305,OK
398.25,TraderOne,Tick,2530,2575,-45,45,124400,124000,23626,-164326,-173326,OK
398.25,Gamblers,Tick,294,358,-64,64,124400,124000,-3405,135105,122305,OK
398.532,TraderOne,Tick,2530,2575,-45,45,124400,124000,23626,-164326,-173326,OK
398.532,Gamblers,Tick,294,358,-64,64,124400,124000,-3405,135105,122305,OK
398.782,TraderOne,Tick,2540,2575,-35,35,123700,124000,23875,-169575,-162575,OK
398.782,Gamblers,Tick,294,358,-64,64,123700,124000,-3405,135105,147905,OK
399.032,TraderOne,Tick,2540,2575,-35,35,123700,123800,23875,-169575,-166075,OK
399.032,Gamblers,Tick,294,358,-64,64,123700,123800,-3405,135105,141505,OK
399.282,TraderOne,Tick,2540,2575,-35,35,123700,123800,23875,-169575,-166075,OK
399.282,Gamblers,Tick,294,358,-64,64,123700,123800,-3405,135105,141505,OK
399.532,TraderOne,Tick,2540,2585,-45,45,124400,123800,23751,-165451,-174451,OK
399.532,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
399.812,TraderOne,Tick,2540,2585,-45,45,124400,123800,23751,-165451,-174451,OK
399.812,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
400.032,TraderOne,Tick,2540,2585,-45,45,124400,123800,23751,-165451,-174451,OK
400.032,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
400.25,TraderOne,Tick,2540,2585,-45,45,124400,123800,23751,-165451,-174451,OK
400.25,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
400.532,TraderOne,Tick,2540,2585,-45,45,124400,123800,23751,-165451,-174451,OK
400.532,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
400.782,TraderOne,Tick,2540,2585,-45,45,124400,123800,23751,-165451,-174451,OK
400.782,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
400.97,TraderOne,Tick,2550,2585,-35,35,124400,123800,24000,-170700,-177700,OK
400.97,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
401.282,TraderOne,Tick,2550,2585,-35,35,124400,123800,24000,-170700,-177700,OK
401.282,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
401.532,TraderOne,Tick,2560,2585,-25,25,124400,123800,24249,-174949,-179949,OK
401.532,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
401.75,TraderOne,Tick,2560,2585,-25,25,124400,124000,24249,-174949,-179949,OK
401.75,Gamblers,Tick,294,358,-64,64,124400,124000,-3405,135105,122305,OK
402.032,TraderOne,Tick,2560,2595,-35,35,124500,124000,24125,-171825,-178825,OK
402.032,Gamblers,Tick,294,358,-64,64,124500,124000,-3405,135105,122305,OK
402.282,TraderOne,Tick,2564,2605,-41,41,124300,124000,24324,-169624,-177824,OK
402.282,Gamblers,Tick,294,358,-64,64,124300,124000,-3405,135105,122305,OK
402.5,TraderOne,Tick,2564,2605,-41,41,124300,124000,24324,-169624,-177824,OK
402.5,Gamblers,Tick,294,358,-64,64,124300,124000,-3405,135105,122305,OK
402.782,TraderOne,Tick,2574,2605,-31,31,123800,124000,24200,-174500,-168300,OK
402.782,Gamblers,Tick,294,358,-64,64,123800,124000,-3405,135105,147905,OK
402.97,TraderOne,Tick,2574,2605,-31,31,123800,124000,24200,-174500,-168300,OK
402.97,Gamblers,Tick,294,358,-64,64,123800,124000,-3405,135105,147905,OK
403.25,TraderOne,Tick,2574,2605,-31,31,123800,124000,24200,-174500,-168300,OK
403.25,Gamblers,Tick,294,358,-64,64,123800,124000,-3405,135105,147905,OK
403.438,TraderOne,Tick,2574,2605,-31,31,123800,124000,24200,-174500,-168300,OK
403.438,Gamblers,Tick,294,358,-64,64,123800,124000,-3405,135105,147905,OK
403.688,TraderOne,Tick,2574,2605,-31,31,123800,124000,24200,-174500,-168300,OK
403.688,Gamblers,Tick,294,358,-64,64,123800,124000,-3405,135105,147905,OK
404.062,TraderOne,Tick,2574,2605,-31,31,123800,124000,24200,-174500,-168300,OK
404.062,Gamblers,Tick,294,358,-64,64,123800,124000,-3405,135105,147905,OK
404.22,TraderOne,Tick,2574,2605,-31,31,123800,123700,24200,-174500,-177600,OK
404.22,Gamblers,Tick,294,358,-64,64,123800,123700,-3405,135105,128705,OK
404.47,TraderOne,Tick,2574,2605,-31,31,123800,123700,24200,-174500,-177600,OK
404.47,Gamblers,Tick,294,358,-64,64,123800,123700,-3405,135105,128705,OK
404.75,TraderOne,Tick,2574,2605,-31,31,123800,123700,24200,-174500,-177600,OK
404.75,Gamblers,Tick,294,358,-64,64,123800,123700,-3405,135105,128705,OK
405.0,TraderOne,Tick,2574,2605,-31,31,123800,123700,24200,-174500,-177600,OK
405.0,Gamblers,Tick,294,358,-64,64,123800,123700,-3405,135105,128705,OK
405.282,TraderOne,Tick,2574,2605,-31,31,123800,123700,24200,-174500,-177600,OK
405.282,Gamblers,Tick,294,358,-64,64,123800,123700,-3405,135105,128705,OK
405.438,TraderOne,Tick,2574,2605,-31,31,123800,123700,24200,-174500,-177600,OK
405.438,Gamblers,Tick,294,358,-64,64,123800,123700,-3405,135105,128705,OK
405.72,TraderOne,Tick,2574,2605,-31,31,123800,123700,24200,-174500,-177600,OK
405.72,Gamblers,Tick,294,358,-64,64,123800,123700,-3405,135105,128705,OK
405.97,TraderOne,Tick,2574,2605,-31,31,123800,123700,24200,-174500,-177600,OK
405.97,Gamblers,Tick,294,358,-64,64,123800,123700,-3405,135105,128705,OK
406.25,TraderOne,Tick,2574,2605,-31,31,123800,123700,24200,-174500,-177600,OK
406.25,Gamblers,Tick,294,358,-64,64,123800,123700,-3405,135105,128705,OK
406.47,TraderOne,Tick,2574,2605,-31,31,123800,123700,24200,-174500,-177600,OK
406.47,Gamblers,Tick,294,358,-64,64,123800,123700,-3405,135105,128705,OK
406.782,TraderOne,Tick,2574,2605,-31,31,123800,123700,24200,-174500,-177600,OK
406.782,Gamblers,Tick,294,358,-64,64,123800,123700,-3405,135105,128705,OK
407.032,TraderOne,Tick,2574,2605,-31,31,123800,123700,24200,-174500,-177600,OK
407.032,Gamblers,Tick,294,358,-64,64,123800,123700,-3405,135105,128705,OK
407.282,TraderOne,Tick,2574,2615,-41,41,124400,123800,24076,-170376,-178576,OK
407.282,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
407.47,TraderOne,Tick,2574,2615,-41,41,124400,123800,24076,-170376,-178576,OK
407.47,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
407.72,TraderOne,Tick,2574,2615,-41,41,124400,123800,24076,-170376,-178576,OK
407.72,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
407.97,TraderOne,Tick,2574,2615,-41,41,124400,123800,24076,-170376,-178576,OK
407.97,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
408.188,TraderOne,Tick,2574,2615,-41,41,124400,123800,24076,-170376,-178576,OK
408.188,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
408.5,TraderOne,Tick,2574,2615,-41,41,124400,124000,24076,-170376,-178576,OK
408.5,Gamblers,Tick,294,358,-64,64,124400,124000,-3405,135105,122305,OK
408.782,TraderOne,Tick,2584,2615,-31,31,124400,124000,24325,-174625,-180825,OK
408.782,Gamblers,Tick,294,358,-64,64,124400,124000,-3405,135105,122305,OK
409.032,TraderOne,Tick,2584,2615,-31,31,124400,123800,24325,-174625,-180825,OK
409.032,Gamblers,Tick,294,358,-64,64,124400,123800,-3405,135105,122305,OK
409.312,TraderOne,Tick,2584,2625,-41,41,124200,123600,24573,-170873,-179073,OK
409.312,Gamblers,Tick,294,358,-64,64,124200,123600,-3405,135105,122305,OK
409.532,TraderOne,Tick,2584,2635,-51,51,124200,123600,24821,-165121,-175321,OK
409.532,Gamblers,Tick,294,358,-64,64,124200,123600,-3405,135105,122305,OK
409.75,TraderOne,Tick,2594,2635,-41,41,124000,123600,24697,-169997,-178197,OK
409.75,Gamblers,Tick,294,358,-64,64,124000,123600,-3405,135105,122305,OK
410.0,TraderOne,Tick,2594,2635,-41,41,124000,123600,24697,-169997,-178197,OK
410.0,Gamblers,Tick,294,358,-64,64,124000,123600,-3405,135105,122305,OK
410.344,TraderOne,Tick,2594,2645,-51,41,124200,123200,24573,1072127,-170073,OK
410.344,Gamblers,Tick,294,358,-64,64,124200,123200,-3405,135105,122305,OK
410.5,TraderOne,Tick,2604,2645,-41,41,123800,123000,24449,-168749,-176949,OK
410.5,Gamblers,Tick,294,358,-64,64,123800,123000,-3405,135105,122305,OK
410.72,TraderOne,Tick,2604,2655,-51,51,123500,123200,24696,-162996,-173196,OK
410.72,Gamblers,Tick,294,358,-64,64,123500,123200,-3405,135105,122305,OK
410.938,TraderOne,Tick,2614,2655,-41,41,123800,123200,24944,-169244,-177444,OK
410.938,Gamblers,Tick,294,358,-64,64,123800,123200,-3405,135105,122305,OK
411.282,TraderOne,Tick,2614,2655,-41,41,123500,123200,24944,-169244,-177444,OK
411.282,Gamblers,Tick,294,358,-64,64,123500,123200,-3405,135105,122305,OK
411.47,TraderOne,Tick,2614,2655,-41,41,123500,123000,24944,-169244,-177444,OK
411.47,Gamblers,Tick,294,358,-64,64,123500,123000,-3405,135105,122305,OK
411.688,TraderOne,Tick,2614,2665,-51,51,123500,123000,25191,-164491,-174691,OK
411.688,Gamblers,Tick,294,358,-64,64,123500,123000,-3405,135105,122305,OK
412.032,TraderOne,Tick,2624,2665,-41,41,123600,122900,25438,-169738,-177938,OK
412.032,Gamblers,Tick,294,358,-64,64,123600,122900,-3405,135105,122305,OK
412.22,TraderOne,Tick,2624,2665,-41,41,123600,122900,25438,-169738,-177938,OK
412.22,Gamblers,Tick,294,358,-64,64,123600,122900,-3405,135105,122305,OK
412.532,TraderOne,Tick,2624,2665,-41,41,123600,122900,25438,-169738,-177938,OK
412.532,Gamblers,Tick,294,358,-64,64,123600,122900,-3405,135105,122305,OK
412.72,TraderOne,Tick,2624,2665,-41,41,123600,123200,25438,-169738,-177938,OK
412.72,Gamblers,Tick,294,358,-64,64,123600,123200,-3405,135105,122305,OK
413.032,TraderOne,Tick,2634,2665,-31,41,123700,123200,25314,-1406614,-180814,OK
413.032,Gamblers,Tick,294,358,-64,64,123700,123200,-3405,135105,122305,OK
413.282,TraderOne,Tick,2634,2665,-31,31,123700,123200,25314,-176614,-182814,OK
413.282,Gamblers,Tick,294,358,-64,64,123700,123200,-3405,135105,122305,OK
413.532,TraderOne,Tick,2634,2675,-41,41,123500,123200,25561,-172861,-181061,OK
413.532,Gamblers,Tick,294,358,-64,64,123500,123200,-3405,135105,122305,OK
413.75,TraderOne,Tick,2634,2685,-51,51,123500,123000,25808,-168108,-178308,OK
413.75,Gamblers,Tick,294,358,-64,64,123500,123000,-3405,135105,122305,OK
414.062,TraderOne,Tick,2644,2685,-41,41,123600,123000,26055,-173355,-181555,OK
414.062,Gamblers,Tick,294,358,-64,64,123600,123000,-3405,135105,122305,OK
414.22,TraderOne,Tick,2644,2685,-41,41,123600,123200,26055,-173355,-181555,OK
414.22,Gamblers,Tick,294,358,-64,64,123600,123200,-3405,135105,122305,OK
414.47,TraderOne,Tick,2654,2685,-31,31,123700,123200,26302,-178602,-184802,OK
414.47,Gamblers,Tick,294,358,-64,64,123700,123200,-3405,135105,122305,OK
414.75,TraderOne,Tick,2654,2685,-31,31,123700,123200,26302,-178602,-184802,OK
414.75,Gamblers,Tick,294,358,-64,64,123700,123200,-3405,135105,122305,OK
414.97,TraderOne,Tick,2654,2685,-31,31,123700,123200,26302,-178602,-184802,OK
414.97,Gamblers,Tick,294,358,-64,64,123700,123200,-3405,135105,122305,OK
415.25,TraderOne,Tick,2654,2695,-41,41,123500,123200,26549,-174849,-183049,OK
415.25,Gamblers,Tick,294,358,-64,64,123500,123200,-3405,135105,122305,OK
415.438,TraderOne,Tick,2654,2695,-41,41,123500,123200,26549,-174849,-183049,OK
415.438,Gamblers,Tick,294,358,-64,64,123500,123200,-3405,135105,122305,OK
415.75,TraderOne,Tick,2654,2695,-41,41,123500,123400,26549,-174849,-178949,OK
415.75,Gamblers,Tick,294,358,-64,64,123500,123400,-3405,135105,128705,OK
415.938,TraderOne,Tick,2654,2695,-41,41,123500,123400,26549,-174849,-178949,OK
415.938,Gamblers,Tick,294,358,-64,64,123500,123400,-3405,135105,128705,OK
416.22,TraderOne,Tick,2654,2705,-51,51,124000,123400,26425,-169725,-179925,OK
416.22,Gamblers,Tick,294,358,-64,64,124000,123400,-3405,135105,122305,OK
416.532,TraderOne,Tick,2664,2705,-41,41,123800,123400,26301,-175601,-183801,OK
416.532,Gamblers,Tick,294,358,-64,64,123800,123400,-3405,135105,122305,OK
